17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;>50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
17,90;Private;4,16;*;Prof-specialty;White;*;United-States;<=50K
